사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20240505,4호선,회현(남대문시장),10402,10700,20240508
20240505,경의선,효창공원앞,1411,1554,20240508
20240505,6호선,효창공원앞,3272,2785,20240508
20240505,9호선,흑석(중앙대입구),4094,4106,20240508
20240504,우이신설선,4.19민주묘지,3330,2871,20240507
20240504,경원선,가능,5791,5469,20240507
20240504,3호선,가락시장,6883,6422,20240507
20240504,8호선,가락시장,5920,6129,20240507
20240504,경부선,가산디지털단지,7811,9511,20240507
20240504,7호선,가산디지털단지,15421,14140,20240507
20240504,9호선,가양,16937,15941,20240507
20240504,우이신설선,가오리,3659,3356,20240507
20240504,경의선,가좌,5138,4650,20240507
20240504,분당선,가천대,7200,6652,20240507
20240504,경춘선,가평,3241,4090,20240507
20240504,경인선,간석,5022,4859,20240507
20240504,경춘선,갈매,2242,1939,20240507
20240504,2호선,강남,59594,58814,20240507
20240504,분당선,강남구청,5760,7023,20240507
20240504,7호선,강남구청,10717,12127,20240507
20240504,5호선,강동,13811,12762,20240507
20240504,8호선,강동구청,7154,6964,20240507
20240504,경의선,강매,2449,2136,20240507
20240504,2호선,강변(동서울터미널),31445,36241,20240507
20240504,5호선,강일,4979,4200,20240507
20240504,경춘선,강촌,1268,1178,20240507
20240504,5호선,개롱,4883,4902,20240507
20240504,경인선,개봉,19901,18242,20240507
20240504,분당선,개포동,3515,3327,20240507
20240504,9호선,개화,2033,1565,20240507
20240504,5호선,개화산,4573,4193,20240507
20240504,5호선,거여,7398,6783,20240507
20240504,2호선,건대입구,40206,42070,20240507
20240504,7호선,건대입구,12183,12555,20240507
20240504,공항철도 1호선,검암,5439,5764,20240507
20240504,경강선,경기광주,7032,6715,20240507
20240504,과천선,경마공원,13320,13385,20240507
20240504,3호선,경복궁(정부서울청사),29790,32397,20240507
20240504,3호선,경찰병원,4630,4296,20240507
20240504,공항철도 1호선,계양,10907,9895,20240507
20240504,5호선,고덕,8123,7704,20240507
20240504,6호선,고려대(종암),6997,6434,20240507
20240504,수인선,고색,3166,3232,20240507
20240504,3호선,고속터미널,66954,74967,20240507
20240504,9호선,고속터미널,21476,35589,20240507
20240504,7호선,고속터미널,19746,15744,20240507
20240504,안산선,고잔,8983,9104,20240507
20240504,경의선,곡산,590,604,20240507
20240504,경강선,곤지암,2699,2602,20240507
20240504,공항철도 1호선,공덕,2419,3673,20240507
20240504,5호선,공덕,8704,8829,20240507
20240504,6호선,공덕,12613,12045,20240507
20240504,경의선,공덕,3962,2659,20240507
20240504,7호선,공릉(서울과학기술대),10253,9618,20240507
20240504,9호선,공항시장,2656,2594,20240507
20240504,공항철도 1호선,공항화물청사,1275,1314,20240507
20240504,과천선,과천,5577,4860,20240507
20240504,경부선,관악,6912,6456,20240507
20240504,신림선,관악산(서울대),4237,4497,20240507
20240504,5호선,광나루(장신대),11995,11168,20240507
20240504,경부선,광명,3788,3541,20240507
20240504,7호선,광명사거리,17602,17455,20240507
20240504,경원선,광운대,7442,7034,20240507
20240504,5호선,광화문(세종문화회관),30055,30542,20240507
20240504,6호선,광흥창(서강),6569,5597,20240507
20240504,3호선,교대(법원.검찰청),10110,4997,20240507
20240504,2호선,교대(법원.검찰청),16286,20496,20240507
20240504,경부선,구로,15135,15680,20240507
20240504,2호선,구로디지털단지,39526,37331,20240507
20240504,분당선,구룡,2579,2460,20240507
20240504,중앙선,구리,12114,12290,20240507
20240504,9호선,구반포,959,865,20240507
20240504,6호선,구산,6765,4705,20240507
20240504,분당선,구성,3906,4058,20240507
20240504,2호선,구의(광진구청),19883,18278,20240507
20240504,경인선,구일,15491,20072,20240507
20240504,3호선,구파발,18853,19321,20240507
20240504,중앙선,국수,829,844,20240507
20240504,9호선,국회의사당,6629,6497,20240507
20240504,5호선,군자(능동),10317,11026,20240507
20240504,7호선,군자(능동),12391,8888,20240507
20240504,경부선,군포,4842,4268,20240507
20240504,경춘선,굴봉산,289,295,20240507
20240504,5호선,굽은다리(강동구민회관앞),8626,8046,20240507
20240504,경춘선,금곡,1287,1217,20240507
20240504,경의선,금릉,5285,5073,20240507
20240504,경부선,금정,22225,21939,20240507
20240504,경부선,금천구청,9362,8928,20240507
20240504,경의선,금촌,7258,6695,20240507
20240504,3호선,금호,6740,6014,20240507
20240504,분당선,기흥,8284,7372,20240507
20240504,5호선,길동,7121,7106,20240507
20240504,4호선,길음,17351,15585,20240507
20240504,경춘선,김유정,841,1122,20240507
20240504,공항철도 1호선,김포공항,9583,5042,20240507
20240504,5호선,김포공항,9405,8358,20240507
20240504,서해선,김포공항,3238,4039,20240507
20240504,9호선,김포공항,7686,10975,20240507
20240504,5호선,까치산,23617,21520,20240507
20240504,2호선,낙성대(강감찬),23910,20706,20240507
20240504,7호선,남구로,9071,9337,20240507
20240504,수인선,남동인더스파크,1175,1085,20240507
20240504,3호선,남부터미널(예술의전당),23886,25372,20240507
20240504,7호선,남성,8817,7752,20240507
20240504,경부선,남영,6862,7186,20240507
20240504,8호선,남위례,5650,5465,20240507
20240504,경춘선,남춘천,4048,4873,20240507
20240504,4호선,남태령,1485,847,20240507
20240504,8호선,남한산성입구(성남법원.검찰청),10488,8954,20240507
20240504,7호선,내방,8678,8497,20240507
20240504,9호선,노들,6643,6475,20240507
20240504,9호선,노량진,24141,23084,20240507
20240504,경부선,노량진,11253,9824,20240507
20240504,4호선,노원,26220,28980,20240507
20240504,7호선,노원,22528,23754,20240507
20240504,3호선,녹번,12016,10152,20240507
20240504,6호선,녹사평(용산구청),6565,7156,20240507
20240504,경원선,녹양,3923,3729,20240507
20240504,경원선,녹천,3649,2951,20240507
20240504,7호선,논현,11114,11859,20240507
20240504,경의선,능곡,4428,4364,20240507
20240504,8호선,단대오거리,9786,8832,20240507
20240504,수인선,달월,76,63,20240507
20240504,5호선,답십리,12057,10395,20240507
20240504,4호선,당고개,8602,7771,20240507
20240504,신림선,당곡,3901,3241,20240507
20240504,9호선,당산,16284,15339,20240507
20240504,2호선,당산,14152,15538,20240507
20240504,경부선,당정,4819,4470,20240507
20240504,일산선,대곡,2596,2267,20240507
20240504,과천선,대공원,11527,11878,20240507
20240504,2호선,대림(구로구청),20978,21689,20240507
20240504,7호선,대림(구로구청),9057,9741,20240507
20240504,분당선,대모산입구,4770,4170,20240507
20240504,경부선,대방,7538,8145,20240507
20240504,신림선,대방,3024,1931,20240507
20240504,경춘선,대성리,3723,4165,20240507
20240504,안산선,대야미,4693,3967,20240507
20240504,3호선,대청,6963,6216,20240507
20240504,3호선,대치,10583,9398,20240507
20240504,일산선,대화,16021,13989,20240507
20240504,6호선,대흥(서강대앞),6916,6805,20240507
20240504,경원선,덕계,5050,4623,20240507
20240504,중앙선,덕소,5435,5455,20240507
20240504,경원선,덕정,5780,5297,20240507
20240504,분당선,도곡,5325,4744,20240507
20240504,3호선,도곡,3748,3479,20240507
20240504,중앙선,도농,8980,8363,20240507
20240504,2호선,도림천,964,942,20240507
20240504,경원선,도봉,4800,4682,20240507
20240504,경원선,도봉산,10254,7144,20240507
20240504,7호선,도봉산,7614,10250,20240507
20240504,중앙선,도심,1887,1588,20240507
20240504,경인선,도원,2543,2627,20240507
20240504,경인선,도화,3788,3528,20240507
20240504,3호선,독립문,8164,8818,20240507
20240504,6호선,독바위,2407,2571,20240507
20240504,경부선,독산,10414,9711,20240507
20240504,6호선,돌곶이,7657,6728,20240507
20240504,4호선,동대문,19807,19565,20240507
20240504,1호선,동대문,13201,14343,20240507
20240504,4호선,동대문역사문화공원(DDP),20118,17164,20240507
20240504,2호선,동대문역사문화공원(DDP),17204,19782,20240507
20240504,5호선,동대문역사문화공원(DDP),1735,2034,20240507
20240504,3호선,동대입구,9390,11039,20240507
20240504,경원선,동두천,1765,1785,20240507
20240504,경원선,동두천중앙,2883,2980,20240507
20240504,1호선,동묘앞,16689,17817,20240507
20240504,6호선,동묘앞,11453,10974,20240507
20240504,경인선,동암,14707,14403,20240507
20240504,경인선,동인천,14195,14189,20240507
20240504,9호선,동작(현충원),1916,1965,20240507
20240504,4호선,동작(현충원),1907,2000,20240507
20240504,경부선,두정,8394,7874,20240507
20240504,5호선,둔촌동,7402,7190,20240507
20240504,9호선2~3단계,둔촌오륜,884,981,20240507
20240504,9호선,등촌,8660,7870,20240507
20240504,공항철도 1호선,디지털미디어시티,14102,9072,20240507
20240504,경의선,디지털미디어시티,2843,2706,20240507
20240504,6호선,디지털미디어시티,11715,12490,20240507
20240504,2호선,뚝섬,23268,22225,20240507
20240504,5호선,마곡,7604,7533,20240507
20240504,공항철도 1호선,마곡나루(서울식물원),5703,6045,20240507
20240504,9호선,마곡나루(서울식물원),10499,9995,20240507
20240504,일산선,마두,6414,6497,20240507
20240504,7호선,마들,10397,9136,20240507
20240504,경춘선,마석,4366,4227,20240507
20240504,5호선,마장,4598,4210,20240507
20240504,5호선,마천,5640,5451,20240507
20240504,5호선,마포,9326,9121,20240507
20240504,6호선,마포구청,13968,10398,20240507
20240504,중앙선,망우,7774,7504,20240507
20240504,6호선,망원,19150,20396,20240507
20240504,경원선,망월사,6477,6512,20240507
20240504,분당선,망포,11703,10077,20240507
20240504,분당선,매교,3850,3790,20240507
20240504,3호선,매봉,7336,7189,20240507
20240504,분당선,매탄권선,4633,4231,20240507
20240504,7호선,먹골,8673,8201,20240507
20240504,7호선,면목,12371,11242,20240507
20240504,4호선,명동,41414,46868,20240507
20240504,5호선,명일,7455,7132,20240507
20240504,경부선,명학,5492,5151,20240507
20240504,8호선,모란,6737,5635,20240507
20240504,분당선,모란,25065,26362,20240507
20240504,5호선,목동,12575,12073,20240507
20240504,8호선,몽촌토성(평화의문),6333,6404,20240507
20240504,3호선,무악재,3592,3341,20240507
20240504,2호선,문래,13972,14972,20240507
20240504,경의선,문산,6663,6375,20240507
20240504,8호선,문정,9955,9940,20240507
20240504,분당선,미금,11336,11630,20240507
20240504,5호선,미사,15678,15637,20240507
20240504,4호선,미아(서울사이버대학),12561,11414,20240507
20240504,4호선,미아사거리,24054,22668,20240507
20240504,안산선,반월,4083,3812,20240507
20240504,7호선,반포,5582,5425,20240507
20240504,5호선,발산,17450,18897,20240507
20240504,2호선,방배,10622,10570,20240507
20240504,5호선,방이,5731,5644,20240507
20240504,경원선,방학,9024,8546,20240507
20240504,5호선,방화,6542,6141,20240507
20240504,장항선,배방,1625,1605,20240507
20240504,경의선,백마,6074,5533,20240507
20240504,일산선,백석,8929,9160,20240507
20240504,경춘선,백양리,154,183,20240507
20240504,경인선,백운,6664,6461,20240507
20240504,6호선,버티고개,1762,1832,20240507
20240504,과천선,범계,24486,24323,20240507
20240504,경춘선,별내,2897,2649,20240507
20240504,경부선,병점,15858,14913,20240507
20240504,신림선,보라매,3291,2870,20240507
20240504,7호선,보라매,6010,5845,20240507
20240504,신림선,보라매공원,1808,1782,20240507
20240504,신림선,보라매병원,3839,3872,20240507
20240504,우이신설선,보문,1317,1286,20240507
20240504,6호선,보문,6609,5714,20240507
20240504,경원선,보산,2063,1866,20240507
20240504,분당선,보정,1952,1749,20240507
20240504,8호선,복정,6828,5596,20240507
20240504,분당선,복정,13,0,20240507
20240504,장항선,봉명,975,955,20240507
20240504,9호선2~3단계,봉은사,17816,19572,20240507
20240504,2호선,봉천,19646,17333,20240507
20240504,6호선,봉화산(서울의료원),6466,6185,20240507
20240504,경인선,부개,7162,6584,20240507
20240504,경강선,부발,2569,2474,20240507
20240504,경인선,부천,31092,32019,20240507
20240504,서해선,부천종합운동장,1890,1506,20240507
20240504,경인선,부평,31561,35134,20240507
20240504,우이신설선,북한산보국문,5836,4741,20240507
20240504,우이신설선,북한산우이,4783,4792,20240507
20240504,3호선,불광,14988,16138,20240507
20240504,6호선,불광,4546,4242,20240507
20240504,7호선,사가정,13803,12973,20240507
20240504,4호선,사당,24879,22450,20240507
20240504,2호선,사당,35718,39039,20240507
20240504,경춘선,사릉,1819,1803,20240507
20240504,수인선,사리,4638,3853,20240507
20240504,9호선,사평,3027,2610,20240507
20240504,안산선,산본,15198,15578,20240507
20240504,8호선,산성,5216,5187,20240507
20240504,6호선,삼각지,9745,7756,20240507
20240504,4호선,삼각지,5960,7944,20240507
20240504,경강선,삼동,2068,1868,20240507
20240504,2호선,삼성(무역센터),36607,35734,20240507
20240504,9호선2~3단계,삼성중앙,3746,3560,20240507
20240504,일산선,삼송,16555,15692,20240507
20240504,우이신설선,삼양,1837,1914,20240507
20240504,우이신설선,삼양사거리,2402,2254,20240507
20240504,9호선2~3단계,삼전,6230,5252,20240507
20240504,분당선,상갈,4714,4641,20240507
20240504,4호선,상계,16756,15041,20240507
20240504,7호선,상도,9665,8182,20240507
20240504,안산선,상록수,14021,13866,20240507
20240504,중앙선,상봉,6207,5850,20240507
20240504,7호선,상봉,15806,14739,20240507
20240504,6호선,상수,12301,14081,20240507
20240504,2호선,상왕십리,11548,10505,20240507
20240504,6호선,상월곡(한국과학기술연구원),4863,3965,20240507
20240504,5호선,상일동,10756,9869,20240507
20240504,경춘선,상천,556,753,20240507
20240504,6호선,새절(신사),10190,9246,20240507
20240504,9호선,샛강,3660,3446,20240507
20240504,신림선,샛강,1425,1730,20240507
20240504,경의선,서강대,2243,2045,20240507
20240504,5호선,서대문,9111,8700,20240507
20240504,경부선,서동탄,1294,1315,20240507
20240504,경원선,서빙고,2334,2297,20240507
20240504,신림선,서울대벤처타운,9314,7710,20240507
20240504,2호선,서울대입구(관악구청),39437,36491,20240507
20240504,분당선,서울숲,17268,18219,20240507
20240504,공항철도 1호선,서울역,15892,15940,20240507
20240504,경부선,서울역,12143,4634,20240507
20240504,1호선,서울역,52392,54004,20240507
20240504,경의선,서울역,2032,2136,20240507
20240504,4호선,서울역,8265,21244,20240507
20240504,신림선,서울지방병무청,2218,2456,20240507
20240504,신림선,서원,2999,2506,20240507
20240504,경부선,서정리,9709,7781,20240507
20240504,2호선,서초,12053,10360,20240507
20240504,분당선,서현,19877,19989,20240507
20240504,6호선,석계,9997,9729,20240507
20240504,경원선,석계,7218,7564,20240507
20240504,경부선,석수,7214,6739,20240507
20240504,8호선,석촌,6682,8463,20240507
20240504,9호선2~3단계,석촌,8973,7234,20240507
20240504,9호선2~3단계,석촌고분,5769,5157,20240507
20240504,2호선,선릉,27108,23324,20240507
20240504,분당선,선릉,5484,8426,20240507
